country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ITA,%,Share of renewable power,16.092377826650253,20.509220724100505,20.229098443708757,20.298597044724133,20.810652654193433,17.168144924631438,18.905263043220405,18.374943331397986,17.89221630652792,19.31626119394558,18.392865534705326,19.479560565601535,16.988688506721143,15.948139451789087,17.760392455517422,15.951091967649306,16.121160061294475,15.200700860146544,18.22548804562404,23.666015131115834,25.479719077726372,27.419052589170306,30.815177566920692,38.64998730172752,43.125843150358165,37.97681222923453,36.64894905652174,34.503512152249606,39.506275965764196,39.6509549666296,40.83062418413652,39.86642031608877
JPN,%,Share of renewable power,11.144200340328984,11.63914274396112,10.024860409233552,11.247434853358644,7.919253219677539,9.212627176321622,8.97960650750541,9.76191143502859,9.94674212084408,9.316030572436249,9.187488232389505,9.07706276923986,8.94285460451227,10.26312769141356,10.027896902674204,8.914315754920379,9.830878402333324,8.622949898695799,8.61659380427804,8.731106280683266,10.22790357631293,10.278200773784778,10.057937397385722,11.082432961629523,12.599488611779625,14.951085285865023,14.66179176716037,16.001701017445637,17.07174982510752,17.57613873190109,19.57655297394378,20.388910104000395
KAZ,%,Share of renewable power,8.429943121344945,8.37306663565531,8.255777601423658,9.794707853483803,13.745750782455039,12.482955992747867,12.47893509455802,12.498076923076923,12.331325301204819,12.964059196617336,14.585140445786063,14.591106106529203,15.23994353689457,13.504041954003501,12.03522673612426,11.566550317950618,10.83889572317519,10.66471602167057,9.284422876774453,8.737686208375429,9.706428531398355,9.10483775029572,8.431324983271715,8.35290055688937,8.74582785455252,10.308852277341254,12.664526497980017,11.29154360684031,10.166369258370745,10.421347465445734,10.984515414079961,10.549730498420296
KOR,%,Share of renewable power,3.954849365986443,2.6494059877639327,2.116541351021629,2.6130476528207667,1.2810979110294294,1.4797225783311934,1.2532258802744896,1.1744278767512888,1.831140598561183,1.623740665468365,1.4152597018812798,0.7863256708713277,1.034182581257441,1.468325620607395,1.2665319215243724,1.046884418402989,0.9873126826393167,1.0489884807780057,1.0039373281851736,1.0175280174685302,1.6483958289880858,2.3525302235289733,2.36951485012291,2.689827225524343,3.2286812939898484,3.553049259679053,3.8828045586778055,4.676199741196632,5.150253577898953,5.677333753618968,6.072589537292616,7.203568769403317
KWT,%,Share of renewable power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
LBY,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,%,Share of renewable power,99.8412597625246,92.28628112877914,81.92502189451083,95.40804785482695,93.2154320312215,94.03552189183446,71.81821394181928,67.01613937954176,68.98116252803771,66.56838118059149,46.0283740763591,45.909317428575626,38.08288425725865,40.91831132882453,34.03191730561604,39.203735870039395,48.988191168574104,40.05687981285907,41.531675510432585,39.2956591247717,53.12067673140915,40.65435440224762,29.259230745308727,59.89351067959874,38.11608247302502,48.61162148879059,32.94502176680138,31.299211810167048,44.06706707941246,34.47020993539073,37.15910482348459,49.74869116896078
LTU,%,Share of renewable power,1.4574898785425099,1.151108537955931,1.662479285828834,2.7862460120524637,4.520904180836167,2.695086705202312,1.9417475728155338,1.9850615705537984,2.36528644356211,3.0587366087920205,2.9698030634573302,2.2222976182398044,2.0156876022797814,1.704125615763547,2.2190515720659953,3.1080267581150274,3.491455627748981,4.1457842507317775,4.2969307637401855,4.453820909517112,15.847336742859133,23.06288369006139,23.455100745676667,32.042423606006516,34.344651913848395,34.050963936021404,49.12675528049324,60.60852120748949,62.817920309874395,62.16889918420788,46.67149977344812,50.665351859171004
LUX,%,Share of renewable power,5.991648511256355,6.92409893992933,6.825542570951587,7.658106841611997,8.812554489973843,8.739268292682926,6.007006369426752,8.168174603174604,11.04331321009296,11.922607259434368,14.630911153391393,10.344163931412725,4.090146301054169,3.897308847187652,4.724683276260542,5.062842642372242,5.668104761219076,6.611655343011049,7.938565530091865,6.905256036091368,5.837854226145413,6.6133913553102515,8.070688474872629,12.81255105346665,13.410878518277183,15.573880726515501,20.804839869310786,26.858914359652587,31.09975019514584,41.73344353766383,43.68702999819598,45.76964222777804
LVA,%,Share of renewable power,67.62936221419977,58.02622253720765,65.75378195096505,73.29255861365954,74.43693693693693,73.81251570746417,59.53294945617402,65.57922769640479,74.48680351906158,67.12895377128953,68.27852998065764,66.33177570093457,62.51572327044025,58.81761006289308,68.15952228620176,69.60864247859763,56.98221222653854,59.27478516034375,60.90254076602199,63.79960495600646,54.85136562547156,50.5119789957335,66.42127452570132,56.90449347721051,53.76774946508461,50.31989878908368,54.20049805447471,72.52108531601053,52.0246844736891,49.57935879882921,63.76234031236806,63.114023341023085
MAR,%,Share of renewable power,12.671375155795594,13.3188484519283,9.91871591727544,4.470232088799193,7.323452484742806,5.052927555408535,15.608550007975754,15.324063856396677,13.702961135101788,6.397828615742536,6.079452693772837,7.098896716735345,6.80326379038613,9.955282820823244,10.188663517627976,5.937682576863796,5.700459684123025,5.81401570422882,5.78402241955923,13.666405037104079,17.42444501211819,10.63946824370159,8.529389818681418,14.224400566131001,12.163536417507729,14.544715216956183,15.162456048964708,14.65311590752548,18.826893063731927,18.789027867463137,18.141401327643354,18.87930804318761
MDG,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,%,Share of renewable power,25.17778377991009,22.136203672326502,25.086411432089236,24.627949163286377,18.13473411675752,22.629653992007988,23.96871429424853,19.348512332453833,16.98535288087927,20.42141866228892,19.378235452529307,16.51133312984366,14.352551617740591,11.929101691929448,13.792567103658051,14.467417852841846,14.826370348879417,13.616961137207854,17.599001713882036,13.031544605324665,16.647161792167044,15.515219426679469,14.31495032439947,13.339530684566533,17.366914012068978,15.295969535392647,15.319586650364913,15.925637854168565,16.833762081953644,16.006087113476017,19.37973041968383,22.152305749189647
MKD,%,Share of renewable power,8.527266411948593,14.69670710571924,13.981863149216817,10.077220077220078,11.70230678565415,13.062622309197652,12.799277217286553,13.366998366255755,15.36606129398411,20.238962552819466,17.178094259286446,9.839673058786545,12.428172713840091,20.391807658058774,22.228888555572222,21.49236531259003,23.55124179274907,15.543244075100029,13.3100934875614,18.599882835383713,33.48520661157025,21.21871578635893,16.669370808048548,26.140456847319303,24.036840213983194,35.93211579442537,36.70945550106883,23.143053767926094,35.054118209364084,22.893749804080844,27.585728978984452,29.558385168331775
MMR,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,%,Share of renewable power,17.49517341414668,16.75698770714071,13.657898881818353,13.914474911339713,16.307708955374974,13.350653228664639,9.706161342797257,6.9625131678905685,6.948724648484908,11.078235917930778,10.821648514604098,8.762829377232912,7.1951038575667665,6.610444177671068,6.401582344368103,6.683037974683543,6.680158470681001,6.188349809745806,7.558894950932589,7.1338236560621455,6.096968691271142,7.549862594338509,8.024987432594703,9.251543834340971,9.702904496782198,9.95716845520007,13.464398557431464,17.39420048059564,16.595340548019088,16.111811635190175,18.127717448273206,20.02719092898054
NGA,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,%,Share of renewable power,1.1280810104044956,1.2681403300934277,1.320713185119965,1.4676849542809642,1.6027335366542415,1.7554247930621862,2.1528967313513387,2.344822811248687,2.549925046958483,2.8862529255636535,3.3181169377525714,3.522198949137338,4.185219776445168,4.043493649219859,5.209054307396055,7.408964548618316,8.163558395190284,7.232496249363887,8.761434017895548,9.54690201503262,9.492829241013093,10.924597755951828,12.236974424188604,12.105397101229975,11.320292277200771,12.439654732634276,12.794509782146477,14.867907305911235,16.565651461516097,18.7854838827704,26.707352242812547,33.06927840826865
NOR,%,Share of renewable power,99.59785962838946,99.40004864470448,99.48257961295594,99.48457471168658,98.61218807274777,98.88467688910896,99.4367810605699,98.54885520799743,99.13662668934802,99.24936898744498,99.38839240754209,99.04204232283463,99.28499464012253,98.84594216678785,98.91823823241228,98.88581024329217,99.17635914332783,98.37938526143888,98.77023974554743,95.99439945967687,95.43080158537572,95.52580857465212,97.22772076146117,97.36204515767866,97.15328210076989,96.93822615579437,97.18203491532933,97.09305163250829,97.33185907505253,97.14344760605566,97.93402017548979,98.86380572073628
NZL,%,Share of renewable power,80.14338555409529,77.33932249956057,72.75510730223192,77.16736336265916,82.14892920886147,83.93446529551625,79.18265076801605,70.28783284406725,75.84029744931355,69.84938105747518,71.8394066665279,63.84544916646752,69.71471682093036,66.19950790832038,72.47486935315857,64.56245887258649,64.92488789408797,65.68662450944039,64.43208141550944,71.83188894221408,73.29079052972946,76.20760087590942,72.69899213893301,75.45408705203562,79.36475393088416,80.30975540965403,84.41065586782952,81.36320785177023,83.50311826619591,81.87423675929148,80.26819884806885,81.2414371641698
OMN,%,Share of renewable power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
PAK,%,Share of renewable power,37.15429031205828,36.405929510155325,37.2277222585161,38.47169402932716,37.16467966092916,35.68102243137255,36.701329682527934,29.523496102815255,36.30915567202844,32.931304401090316,29.002865301639602,27.1258365004211,28.722478537168655,33.30293819655522,33.15987388449132,34.58559648119989,31.2767542167353,31.87625290942973,29.339124090552954,29.09210090146641,30.008043587665824,30.432137120970886,10.890179743964142,31.477393592307095,30.97971808615643,30.616327807117756,31.70112410331372,26.706559363376154,24.940432010324386,29.801853459396476,32.92697699716437,28.484670533891777
PER,%,Share of renewable power,76.80330243337194,80.27206186990747,74.85139460448102,80.41599135602377,81.09164250598765,77.4853229542479,77.90020717832383,74.46556084084352,74.98883357998116,77.06303544431378,81.99139674843269,85.5347666905613,82.91807499670189,81.71082823664901,72.85408167470227,71.84012356084156,72.86680940306469,66.68336506028119,60.13227325794518,61.81570935537432,57.72056366269355,57.29323695772616,55.465444975143775,54.183225556309466,52.59847463655165,52.659399842552304,49.81706492843327,58.61029237555633,60.97989898567357,60.31822560375887,63.789153751444935,61.28255299153666
PHL,%,Share of renewable power,45.42013902077714,42.50847986276267,39.19597989949749,40.246058918695205,39.99474703700056,36.85700661620075,36.95207998474405,33.43468100610599,33.62355091634999,44.49217995752075,42.8902627511592,37.29303492103976,35.64344934607228,33.419124554781156,33.729624466313055,32.36509360282027,36.02996647126583,31.599911077990146,33.91593214085566,32.60028928657972,26.30952483054314,28.68719267545733,28.470967428476428,26.443533309572224,25.6399150531283,25.436668753589302,24.207014896414275,24.572057019482425,23.380936243144905,20.788449328436435,21.23605827760838,21.091628632914798
PNG,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,%,Share of renewable power,1.0798835016983221,1.1194085247264576,1.2188323917137476,1.1571186326727274,1.3180934930216406,1.4064141116210813,1.4416125945534424,1.4931017578261785,1.7739461723241992,1.6548463356973995,1.6062376019396074,1.9111910779035273,1.9198479108557789,1.4838654364872619,1.9943045816332488,2.45119029413264,2.6528669115010324,3.4073223385295073,4.254198501790666,5.719944634853678,6.906405003234852,8.033115660234303,10.410450292650134,10.37123914509866,12.476580869871368,13.632505577650598,13.687482746618338,14.150705423400698,12.712965849011109,15.522073709302337,17.447806363549866,16.72608066964429
PRT,%,Share of renewable power,34.5647705122807,32.99842521509156,18.402759942832454,30.295002582919405,37.09888148879895,28.225709475709472,45.74449594438006,41.60259595989125,36.303098707161915,19.97874650587936,29.404076409834566,33.84635231890602,21.10915912985013,37.79048920003415,27.311606252078484,17.669994632313475,31.887604249505518,34.22216578841555,31.849724814548935,36.43515844404167,52.42083079141479,45.96016391880301,41.55922167635639,57.035793091322375,59.77425965794184,46.49268144250599,53.520355685324674,37.982265744619994,49.29744310908063,51.55676794280877,56.69695027707618,62.43611779074912
QAT,%,Share of renewable power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
ROU,%,Share of renewable power,17.74722470105273,25.681742161505554,21.59239782267737,23.017160573941887,23.66149158444573,28.166233590929036,25.680521597392016,30.657240848323646,35.311051293554655,36.067836718595935,28.455347171409866,27.703931979356177,29.319668237787276,24.051505259339862,29.2341457370927,34.02117381717807,29.285759857088173,25.949767321194035,26.516411109058442,26.80986297055985,33.29346201479198,26.22155072650122,25.27816823886057,33.93815378345334,39.57891875919456,39.52274647037528,41.425126338263986,37.7662187383352,40.4316765723955,41.396448961619974,44.086257821266045,43.63369545555087
RUS,%,Share of renewable power,15.423268175937901,15.742817601016624,17.121027319153153,18.22615193390669,20.091812666540324,20.501007526507887,18.22109272730921,18.88084725300942,19.168647344280053,18.972495494697032,18.701723925793264,19.52421450401892,18.215645707438465,17.030097589617217,18.900504345959863,18.13951367781155,17.517982058260255,17.427711789535678,15.891740384615385,17.591400664585642,16.09051429690028,15.511005040965248,15.334167423820663,17.1513914598963,16.369627789604646,15.826834017717909,17.019171414159516,17.07917079062743,17.310121669102855,17.546692296299106,19.895714532215596,19.00886833952499
SAU,%,Share of renewable power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
SDN,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,%,Share of renewable power,0.5442577604753612,1.476205969897449,1.3965604710683972,1.2920305446567946,1.1849831200363716,1.1107383463146154,1.0247015818046459,0.9172800587059238,0.8634422092842944,0.8299457994579946,,,,,,,,,,,,,,,,,,,,,,
SRB,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,%,Share of renewable power,7.194244604316546,5.689578534771892,8.198247767384773,14.184600278209638,16.937616677037962,18.22663778292373,16.40916149068323,16.033455635775436,16.391364474492935,15.749639173443168,14.811605366198089,15.855332958871621,16.714466339778582,10.880662664141008,13.158497855482434,14.568287850706202,14.999839882153266,17.214318988067507,15.715309290661569,19.057298458234257,20.865800865800868,17.270303891949528,18.9448103405769,21.85729275970619,23.25897116019667,22.952447501011363,24.13174858853089,23.681252945654936,21.619810091230683,23.39354248089856,23.80324226750443,23.368419790953336
SVN,%,Share of renewable power,23.98580530687959,28.311362209667294,27.730071289695402,25.405993638037838,26.359053896859248,25.18392317819252,28.79799010756065,23.45575959933222,25.173294418095587,28.429228564964937,28.655314151497357,26.738559380616618,23.39041095890411,22.277693365168943,27.60607647983237,23.62241185420387,24.412834932186573,22.402446320547764,26.283693133308937,29.94574163262818,28.90510948905109,24.160906656703403,27.51016776817488,31.72700738992734,37.919366863565976,28.841059602649004,30.660705684848487,27.267889545807435,32.08207174218554,31.33499143206611,32.493642782858494,33.32411428909212
SWE,%,Share of renewable power,50.82179812706473,44.18525755848668,52.17317081498174,52.71925493100705,42.92705434919392,47.56049882035726,38.39994880291254,48.2126004805665,48.95001981094696,48.17445330274106,57.10792394768656,51.555858057729786,48.484993048551104,43.364713700299035,45.02407283508468,51.00842449390166,49.53663642707606,52.05792580441302,54.349482124958236,58.06659301585443,55.37823344912483,56.02627627130977,59.119553583240126,53.98974894714505,55.79778995457561,63.21317059324439,57.08544619582274,57.76499238964992,55.682931009156356,58.633915795348614,68.29510978714053,66.82331063942004
SYR,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,%,Share of renewable power,11.16490310798456,9.048247629358032,7.329364533129692,5.750052930870309,6.264716325447668,8.447448888668163,8.531996480580949,7.938051648973551,6.029433272711373,4.275440767302306,6.719279895462026,6.729004776744457,7.487288483792534,7.27931683564409,6.233824277188614,5.771419155383603,7.294347356165839,7.310341439876118,6.277436714335298,6.348875018076619,5.568528837087365,7.835743108928626,8.075036208100792,7.49983389526276,8.178044007854684,7.762141170011708,8.942781941119382,11.108388707592075,14.357253204770654,14.859613925954754,14.211533188000791,14.991990022015212
TKM,%,Share of renewable power,0.020533880903490762,0.020062192797672785,0.03185969596747276,0.039566978982020766,0.038022813688212934,0.040383644623927316,0.04935834155972359,0.05264266161297116,0.0637213254035684,0.05643340857787811,0.03172080860907171,0.029715470133785567,0.02945736434108527,0.028882783882783886,0.02632721202003339,0.024604103284187533,0.023106227106227107,0.021196236559139783,0.021026666666666666,0.0197125,0.01984131736526946,0.020992732558139538,0.023232764044943816,0.026469576719576723,0.03120149253731343,0.038948837209302326,0.04483658407079646,0.044359649122807016,0.04179338842975207,0.03982286452816425,0.038154344647719676,0.0455974454615405
TTO,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,0.04718913509056683,0.04564521402407021,0.0438457977022349,0.04212517953701019,0.045354003764139776,0.05000897559657135,0.051452625177664385,0.05185964811955165,0.050623323912173675,0.05082663089858065,0.0544949694315702,0.05211475795732669
TUN,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,%,Share of renewable power,40.36581339172445,37.84962728001554,39.6255245596372,46.18080818345018,39.21761146655396,41.56554284534955,42.940723179112325,38.910488132140905,38.335056709276685,29.98276364029856,24.938361340232593,19.837815859399125,26.2492513495029,25.294048605603198,30.73067181248893,24.542376272103194,25.253885710590712,19.031738362757263,17.347543090414273,19.578350480569217,26.3791485758756,25.328242801014216,27.232151033530844,28.825237701867024,20.887495781866985,31.956948636763833,33.15548361070043,29.63944462665355,32.395270501922724,43.88952068065032,42.267913170750475,35.51891618938387
UKR,%,Share of renewable power,3.518329512941924,4.201906826035316,3.1216834835500786,4.801527580837385,5.971752693153035,5.129936397653825,4.7173007771086315,5.537016438017551,9.108794019279953,8.323843829886126,6.579369477091779,6.965289179751635,5.553892732568179,5.139166112220004,6.469958554058135,6.6652333987261825,6.681628495043464,5.334495110852939,6.138037032806123,6.979650844665619,7.091109369373186,5.74383883192748,5.6487630337639665,7.775810241216438,5.561604766338065,4.339027494115124,5.6244983226278435,6.961770274488038,8.147558253593306,7.699573766875783,11.469920514961293,13.781812981015088
USA,%,Share of renewable power,10.9171620187343,10.74186466169888,9.729862489059174,10.270781348893854,9.532383793522706,10.60163916706274,11.360623484069379,11.453281257760034,10.147996926595207,9.860897876764907,8.526428009603208,7.138975128997714,8.293677482596085,8.535912004791252,8.258765541622017,8.276262259200951,8.919712407843994,7.960737906837389,8.705045183763152,10.01787763905614,9.80731180970538,11.871536429217977,11.653850432720649,12.303790650661412,12.662980101914709,12.929487098472126,14.51712958480201,16.60730708079819,16.611525106762286,17.436076974895013,19.382089635421725,20.019462433092404
UZB,%,Share of renewable power,11.802929427430092,11.134496446044494,12.337215925831352,14.970803068221123,14.97071129707113,13.040271426464079,14.366234395297123,12.54397012203066,12.544662309368192,12.545182050603898,12.544810515534314,12.54560997477117,12.545122693165686,14.687537957338664,13.071117396975698,14.436297210417576,11.847779238060518,13.168913117519054,8.740613491063884,12.950256775948752,15.773755656108596,10.8415447585841,11.998657962657724,11.420765027322403,11.164274844765345,10.510640851955307,11.614986463620982,13.048081223281816,9.387036819160338,10.279579412021148,7.570032927566915,7.896065675450288
VEN,%,Share of renewable power,62.34385799295359,70.32540221355606,70.09341637010677,68.42985212302902,72.00685191165526,70.05146638346541,71.23749801555803,73.35844029411011,71.59472955601701,75.20009927405845,73.80033094318809,67.06947634741502,66.5966403005093,67.212745238468,72.33959089290231,73.86729249558192,73.58164787569162,73.031114541662,72.67418739591307,68.75700221691979,65.68260447135873,67.66413830426322,63.93275719301358,61.51942161363524,61.47602629506913,59.741586413752266,54.82189659670076,63.58210394578659,61.04969836484153,62.11106610391032,82.35311560033371,79.92209263891633
VNM,%,Share of renewable power,61.84771339707408,68.58849077090119,74.47707367336425,74.70455824423185,75.2197265625,72.24194429273622,70.86874409820585,60.92933305456826,51.15732202139432,58.46597903136805,54.783328940928435,59.49424986931522,50.838082467314784,46.39218081857056,38.5595879590556,31.846461077614347,34.14541499041732,35.10062824450092,36.69771702367532,37.26374266830351,31.209487363991194,40.570120188376244,46.38328918686549,46.56538501775756,44.10584402123894,36.356173613001666,36.667495519075935,45.94815363818094,40.73371960168467,31.941403911808447,36.29491767928491,42.577368398760356
YEM,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,%,Share of renewable power,0.6039730663891979,1.1763587537726656,0.4473793890177881,0.08356898904445183,0.5911166877648742,0.2834105483378425,0.6891829073626131,1.0638803747825176,0.8891096385131516,0.4546528855437117,0.7536905425547066,1.025654436934793,1.1591068933469344,0.5361044516263997,0.5557282279593629,0.7293098165946709,1.313532734694521,1.2631821928882379,0.6807902141383169,0.7829954307032061,0.6166385379871419,1.3686110974411323,0.6064345131611086,0.726804721301491,1.6879210142680507,2.5470538607771878,3.5197266233330042,5.196151814572959,5.547743588883341,5.882157786505554,6.852605107763751,7.334341557862166
ZMB,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,%,Share of renewable power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
